Time,Open,high,low,close,volume,trades
1604979000000,0.25112000,0.25164000,0.25093000,0.25140000,1279151.40000000,671
1604978100000,0.25086000,0.25114000,0.25046000,0.25114000,1473604.00000000,726
1604977200000,0.25120000,0.25143000,0.25066000,0.25087000,1166908.80000000,747
1604976300000,0.25237000,0.25239000,0.25113000,0.25120000,959577.70000000,741
1604975400000,0.25224000,0.25273000,0.25185000,0.25235000,1198121.70000000,846
1604974500000,0.25102000,0.25231000,0.25098000,0.25224000,2228816.20000000,1195
1604973600000,0.25095000,0.25147000,0.25068000,0.25104000,1531415.00000000,747
1604972700000,0.25051000,0.25099000,0.25024000,0.25095000,909781.00000000,530
1604971800000,0.25046000,0.25055000,0.24996000,0.25050000,764965.20000000,432
1604970900000,0.25007000,0.25066000,0.24993000,0.25041000,1407808.90000000,783
1604970000000,0.24974000,0.25016000,0.24925000,0.25007000,1578299.50000000,930
1604969100000,0.24942000,0.24974000,0.24924000,0.24974000,807628.70000000,591
1604968200000,0.24863000,0.24958000,0.24860000,0.24947000,985908.00000000,705
1604967300000,0.24883000,0.24916000,0.24806000,0.24857000,1805163.20000000,1201
1604966400000,0.25058000,0.25064000,0.24893000,0.24893000,1611244.30000000,1130
1604965500000,0.25033000,0.25084000,0.25017000,0.25059000,1032919.70000000,1242
1604964600000,0.25073000,0.25084000,0.25009000,0.25033000,838328.10000000,1103
1604963700000,0.25055000,0.25079000,0.25013000,0.25073000,1069794.50000000,1184
1604962800000,0.25025000,0.25082000,0.24986000,0.25055000,1382713.30000000,1246
1604961900000,0.25058000,0.25101000,0.24991000,0.25025000,701109.60000000,578
1604961000000,0.25148000,0.25153000,0.24969000,0.25058000,1035730.30000000,783
1604960100000,0.25113000,0.25177000,0.25091000,0.25149000,929848.60000000,553
1604959200000,0.25087000,0.25133000,0.25053000,0.25111000,474660.40000000,350
1604958300000,0.25090000,0.25119000,0.25072000,0.25091000,430083.00000000,326
1604957400000,0.25125000,0.25177000,0.25071000,0.25088000,908069.20000000,601
1604956500000,0.25085000,0.25168000,0.25082000,0.25125000,1175974.20000000,726
1604955600000,0.25012000,0.25091000,0.25008000,0.25083000,518644.20000000,396
1604954700000,0.25121000,0.25136000,0.25000000,0.25011000,842771.10000000,808
1604953800000,0.25130000,0.25160000,0.25079000,0.25118000,891690.30000000,652
1604952900000,0.25057000,0.25130000,0.25020000,0.25130000,954878.00000000,536
